,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Clusters
1563,0,79865.0,0,1,12,71,99,278,185,121,38,1,5,10,5,1,171,67,792,0,1,2,1,0
1564,0,44322.0,1,0,30,46,0,40,3,0,3,2,3,0,3,8,173,36,92,1,1,3,1,1
1565,0,47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,686,69,407,0,1,2,1,2
1566,1,63972.0,0,1,93,928,63,254,0,12,12,4,5,4,10,4,1028,57,1269,0,1,2,1,0
1567,0,75315.0,0,1,14,459,15,171,142,23,31,2,5,4,12,2,235,67,841,1,1,3,1,0
1568,1,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,800,71,633,1,2,4,1,0
1569,1,75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,619,64,1019,1,3,5,1,0
1570,1,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,742,75,1315,0,0,1,0,3
1571,0,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,1000,67,54,1,2,4,1,2
1572,1,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,296,30,2525,0,0,1,0,3
1573,1,27161.0,1,0,41,7,4,23,7,0,11,1,1,0,3,7,404,35,52,1,1,3,1,1
1574,0,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,841,44,436,1,1,3,1,0
1575,1,38201.0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,617,61,268,1,1,3,1,0
1576,0,45203.0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,258,39,147,1,2,4,1,2
1577,1,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,222,74,1798,1,0,2,0,3
1578,0,34935.0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,533,29,137,1,0,2,0,1
1579,1,60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,682,45,507,0,1,2,1,0
1580,0,34633.0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,317,65,15,1,3,5,1,2
1581,1,78093.0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,389,74,1105,1,0,2,0,3
1582,0,82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,662,71,974,0,0,1,0,3
1583,1,45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,227,55,66,1,1,3,1,2
1584,0,81361.0,0,0,18,163,23,424,27,65,76,1,3,10,13,1,284,34,778,0,0,1,0,3
1585,1,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,201,48,49,0,2,3,1,2
1586,1,40442.0,1,1,52,45,12,52,25,22,13,4,3,1,4,7,839,69,169,1,2,4,1,0
1587,0,61482.0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,162,56,299,1,0,2,0,1
1588,0,34968.0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,428,41,221,1,1,3,1,2
1589,0,75794.0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,347,34,1682,1,0,2,0,3
1590,1,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,907,59,155,1,1,3,1,2
1591,0,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,660,66,892,1,0,2,0,3
1592,2,13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,827,33,58,1,1,3,1,1
1593,1,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,467,56,311,1,1,3,1,2
1594,1,52569.0,0,1,54,85,0,3,0,0,7,1,2,0,4,3,216,54,95,0,1,2,1,2
1595,1,48432.0,0,1,3,322,3,50,4,3,42,5,7,1,6,8,779,48,424,0,1,2,1,0
1596,1,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,294,61,47,1,2,4,1,2
1597,0,36108.0,1,0,68,141,8,129,3,11,47,3,7,1,4,9,417,37,339,0,1,2,1,1
1598,0,76445.0,1,0,2,739,107,309,140,80,35,1,2,5,13,6,799,50,1410,1,1,3,1,0
1599,1,36663.0,1,0,40,18,0,6,3,3,5,1,1,1,3,2,225,46,35,1,1,3,1,1
1600,1,53843.0,0,1,64,378,0,88,19,4,73,4,8,5,3,7,527,56,562,1,1,3,1,0
1601,1,90226.0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,801,65,2352,1,0,2,0,3
1602,1,70638.0,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,699,66,1334,0,0,1,0,3
1603,0,44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,463,61,32,1,2,4,1,2
1604,0,27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,306,60,41,1,2,4,1,2
1605,1,54072.0,1,1,71,35,0,4,0,0,0,1,2,0,2,8,497,58,39,1,2,4,1,2
1606,0,71855.0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,689,44,1141,1,1,3,1,0
1607,2,51250.0,1,0,28,342,32,230,34,32,40,5,10,5,4,9,616,31,710,0,1,2,1,0
1608,1,60432.0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,94,48,401,1,1,3,1,2
1609,1,65526.0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,32,57,506,1,1,3,1,2
1610,0,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,789,33,1538,0,0,1,0,3
1611,2,12393.0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,968,43,57,1,0,2,0,1
1612,0,64509.0,0,0,19,836,185,575,24,25,77,1,6,3,9,4,476,31,1722,0,0,1,0,3
1613,0,33955.0,1,0,92,100,2,128,23,7,10,4,5,1,5,8,454,46,270,0,1,2,1,1
1614,0,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,342,44,31,1,2,4,1,2
1615,0,55434.0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,575,37,882,1,1,3,1,0
1616,0,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,405,38,16,1,1,3,1,1
1617,0,57100.0,1,0,9,158,11,99,15,11,17,2,3,2,7,3,202,34,311,0,1,2,1,1
1618,0,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,313,56,227,1,1,3,1,2
1619,1,52973.0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,847,65,1152,1,1,3,1,0
1620,1,51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,473,56,122,1,1,3,1,2
1621,0,18793.0,1,0,14,4,16,20,0,17,20,3,2,0,4,8,370,50,77,1,1,3,1,1
1622,2,66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,802,39,1289,1,0,2,0,3
1623,0,50664.0,1,1,64,313,8,104,6,4,126,9,8,1,6,9,689,62,561,0,2,3,1,0
1624,0,54414.0,1,1,49,109,18,16,24,26,18,4,3,1,5,4,682,58,211,1,2,4,1,2
1625,1,54549.0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,278,69,233,1,1,3,1,2
1626,1,47111.0,0,1,35,595,71,153,120,112,41,6,3,2,10,9,849,50,1092,0,1,2,1,0
1627,1,41003.0,0,0,11,123,133,142,71,44,88,1,6,2,8,6,629,58,601,0,0,1,0,3
1628,0,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,287,39,54,1,1,3,1,1
1629,2,36301.0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,407,45,78,1,1,3,1,1
1630,1,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,462,74,1095,1,1,3,1,0
1631,1,42731.0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,411,52,244,1,1,3,1,2
1632,1,52854.0,1,1,43,105,0,10,0,1,0,2,2,1,4,5,257,62,116,1,2,4,1,2
1633,0,22775.0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,535,43,15,1,1,3,1,1
1634,1,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,483,73,425,1,2,4,1,0
1635,1,59821.0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,367,66,734,1,1,3,1,0
1636,0,50002.0,0,1,21,443,5,71,21,16,82,2,8,2,7,7,537,67,638,0,1,2,1,0
1637,0,69755.0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,664,76,894,1,0,2,0,3
1638,0,44078.0,1,1,17,24,1,10,2,0,4,2,2,0,3,5,170,52,41,1,2,4,1,2
1639,1,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,527,45,31,1,1,3,1,1
1640,1,35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,258,52,34,1,2,4,1,2
1641,1,64140.0,0,2,71,1459,0,61,0,15,215,5,2,5,6,5,439,57,1750,0,2,3,1,0
1642,0,56386.0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,770,40,612,1,2,4,1,0
1643,2,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,420,42,29,1,1,3,1,1
1644,2,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,304,40,823,1,1,3,1,2
1645,1,39228.0,0,0,1,7,1,6,0,3,3,1,0,0,3,4,427,61,20,0,0,1,0,1
1646,1,58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,359,47,396,1,1,3,1,2
1647,0,58684.0,0,0,71,479,35,179,28,7,85,1,5,3,12,2,173,40,813,0,0,1,0,3
1648,0,57136.0,0,0,18,267,140,599,34,12,127,1,7,5,7,6,567,54,1179,0,0,1,0,3
1649,1,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,154,71,138,0,2,3,1,2
1650,0,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,283,39,55,1,1,3,1,1
1651,0,82014.0,0,0,48,980,37,265,35,163,31,1,3,6,12,6,838,60,1511,0,0,1,0,3
1652,0,34213.0,1,1,2,50,4,28,6,3,26,3,3,1,2,9,880,58,117,0,2,3,1,2
1653,0,157146.0,0,0,13,1,0,1725,2,1,1,0,0,28,0,1,586,44,1730,1,0,2,0,3
1654,1,25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,502,74,32,0,1,2,1,2
1655,1,35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,125,43,67,0,1,2,1,1
1656,1,36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,557,67,335,1,1,3,1,2
1657,1,62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,307,67,825,1,1,3,1,0
1658,2,50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,500,49,694,1,1,3,1,0
1659,0,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,166,40,1792,0,0,1,0,3
1660,1,50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,669,63,496,0,2,3,1,0
1661,0,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,570,53,231,1,2,4,1,2
1662,0,64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,191,45,902,0,1,2,1,2
1663,0,43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,66,55,68,0,2,3,1,2
1664,1,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,392,32,71,0,0,1,0,1
1665,2,41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,535,36,76,0,1,2,1,1
1666,1,63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,473,54,772,1,2,4,1,0
1667,1,36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,342,62,47,1,2,4,1,2
1668,1,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,382,51,1586,1,1,3,1,0
1669,1,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,652,54,1529,1,1,3,1,0
1670,1,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,494,36,265,0,0,1,0,1
1671,0,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,576,70,1603,1,0,2,0,3
1672,1,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,400,35,2091,1,0,2,0,3
1673,2,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,640,66,981,1,0,2,0,3
1674,0,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,744,51,1533,1,1,3,1,0
1675,2,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,738,30,82,1,0,2,0,1
1676,0,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,621,46,244,1,1,3,1,1
1677,2,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,527,42,36,0,1,2,1,1
1678,1,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,369,45,404,1,1,3,1,2
1679,0,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,317,41,71,1,1,3,1,1
1680,0,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,483,43,1572,1,0,2,0,3
1681,0,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,323,50,122,1,2,4,1,2
1682,1,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,1000,66,41,1,2,4,1,2
1683,1,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,244,38,10,1,1,3,1,1
1684,0,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,407,69,304,1,1,3,1,2
1685,0,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,256,52,37,1,2,4,1,2
1686,1,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,850,41,1754,0,0,1,0,3
1687,0,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,501,53,815,1,1,3,1,0
1688,0,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,614,50,1001,0,1,2,1,0
1689,0,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,505,32,1157,0,0,1,0,3
1690,0,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,505,70,688,0,1,2,1,0
1691,1,61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,547,34,1319,0,0,1,0,3
1692,1,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,655,36,21,1,1,3,1,1
1693,2,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,831,40,31,0,1,2,1,1
1694,0,18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,705,31,67,1,0,2,0,1
1695,0,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,562,69,708,0,1,2,1,0
1696,2,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,808,50,25,1,2,4,1,2
1697,1,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,647,38,746,1,0,2,0,3
1698,1,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,805,64,32,0,2,3,1,2
1699,1,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,217,70,1695,0,2,3,1,0
1700,0,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,827,45,1080,1,1,3,1,0
1701,1,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,251,66,72,1,2,4,1,2
1702,0,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,381,32,57,0,1,2,1,1
1703,1,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,260,48,660,1,1,3,1,0
1704,2,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,1030,48,103,1,1,3,1,1
1705,1,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,439,37,153,1,1,3,1,1
1706,1,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,807,65,1220,1,1,3,1,0
1707,0,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,842,56,279,1,1,3,1,2
1708,0,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,308,43,745,1,1,3,1,2
1709,1,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,337,48,264,1,1,3,1,2
1710,0,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,172,35,2157,1,0,2,0,3
1711,1,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,465,62,1526,1,1,3,1,0
1712,0,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,458,43,69,1,1,3,1,2
1713,0,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,786,55,1597,1,0,2,0,3
1714,2,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,191,29,64,0,1,2,1,1
1715,0,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,753,37,497,1,1,3,1,0
1716,0,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,565,65,1067,0,1,2,1,0
1717,0,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,123,44,31,1,2,4,1,2
1718,0,44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,576,47,211,1,2,4,1,0
1719,1,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,741,45,877,1,1,3,1,0
1720,0,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,692,42,11,1,1,3,1,1
1721,1,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,700,38,2034,1,0,2,0,3
1722,0,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,357,30,1991,0,0,1,0,3
1723,1,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,305,59,1686,0,0,1,0,3
1724,1,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,312,39,324,0,1,2,1,1
1725,1,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,232,42,69,0,1,2,1,1
1726,0,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,768,66,252,1,2,4,1,0
1727,2,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,523,56,54,0,1,2,1,1
1728,1,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,490,60,964,1,2,4,1,0
1729,0,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,657,70,1327,1,1,3,1,0
1730,1,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,258,57,68,1,2,4,1,2
1731,0,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,708,62,60,1,0,2,0,1
1732,0,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,588,66,55,0,2,3,1,2
1733,0,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,3,55,1456,1,0,2,0,3
1734,2,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,549,63,563,0,1,2,1,2
1735,0,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,656,67,1504,0,1,2,1,0
1736,0,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,226,54,564,0,2,3,1,2
1737,0,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,375,58,1125,1,0,2,0,3
1738,0,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,196,62,358,1,1,3,1,2
1739,1,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,389,50,42,1,1,3,1,1
1740,0,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,226,57,184,1,1,3,1,2
1741,0,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,597,38,460,1,1,3,1,0
1742,1,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,192,76,145,0,0,1,0,1
1743,0,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,689,74,1376,1,0,2,0,3
1744,1,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,685,52,792,0,1,2,1,0
1745,0,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,771,69,1382,1,0,2,0,3
1746,2,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,746,74,28,1,0,2,0,1
1747,1,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,434,75,1033,1,0,2,0,3
1748,0,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,556,52,882,0,1,2,1,0
1749,1,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,643,72,2231,1,0,2,0,3
1750,1,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,781,60,1101,1,1,3,1,0
1751,0,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,727,47,369,1,1,3,1,0
1752,2,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,282,41,48,0,1,2,1,1
1753,1,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,369,72,467,0,1,2,1,0
1754,0,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,711,50,44,0,2,3,1,2
1755,2,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,629,42,38,0,2,3,1,2
1756,0,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,543,53,81,1,2,4,1,2
1757,1,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,607,50,167,0,1,2,1,1
1758,1,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,62,66,45,1,2,4,1,2
1759,0,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,559,49,664,1,1,3,1,0
1760,2,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,423,57,622,1,1,3,1,0
1761,2,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,429,42,48,0,1,2,1,1
1762,0,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,409,46,461,1,1,3,1,2
1763,0,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,473,44,1073,1,1,3,1,0
1764,2,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,515,35,55,1,1,3,1,1
1765,0,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,620,65,976,1,1,3,1,0
1766,1,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,173,41,20,0,1,2,1,1
1767,0,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,488,39,1149,1,0,2,0,3
1768,2,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,174,60,43,1,0,2,0,1
1769,1,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,412,46,224,1,1,3,1,2
1770,1,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,809,47,101,0,1,2,1,1
1771,1,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,597,75,209,1,0,2,0,1
1772,0,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,940,36,968,0,0,1,0,3
1773,1,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,487,69,1165,1,0,2,0,3
1774,0,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,263,54,24,1,1,3,1,2
1775,0,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,768,66,252,1,2,4,1,0
1776,0,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,829,36,165,0,1,2,1,1
1777,1,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,784,44,269,1,0,2,0,1
1778,1,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,546,48,102,1,1,3,1,1
1779,2,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,697,37,461,1,0,2,0,3
1780,2,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,719,42,47,0,1,2,1,1
1781,1,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,292,45,144,0,2,3,1,2
1782,0,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,783,53,1338,1,0,2,0,3
1783,0,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,373,62,917,1,1,3,1,0
1784,0,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,704,50,318,1,2,4,1,0
1785,0,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,1000,54,253,0,2,3,1,2
1786,0,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,806,48,502,1,1,3,1,0
1787,0,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,450,38,119,1,1,3,1,1
1788,2,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,830,42,1250,1,2,4,1,0
1789,0,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,663,42,969,1,1,3,1,0
1790,0,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,577,71,76,1,2,4,1,2
1791,1,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,2,58,62,0,2,3,1,2
1792,2,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,478,59,1382,1,0,2,0,3
1793,0,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,157,45,84,0,1,2,1,1
1794,0,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,511,69,255,1,2,4,1,2
1795,1,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,540,61,43,1,2,4,1,2
1796,0,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,636,66,398,0,1,2,1,2
1797,1,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,234,44,76,0,1,2,1,1
1798,0,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,183,57,902,1,2,4,1,0
1799,2,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,304,40,823,1,1,3,1,2
1800,0,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,162,45,1179,1,1,3,1,0
1801,0,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,783,47,1921,1,1,3,1,0
1802,1,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,587,70,185,1,2,4,1,2
1803,0,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,626,55,433,0,2,3,1,0
1804,0,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,66,70,34,1,2,4,1,2
1805,0,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,487,63,907,1,1,3,1,0
1806,1,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,512,55,416,0,2,3,1,0
1807,0,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,609,57,44,0,2,3,1,2
1808,0,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,222,65,1588,1,0,2,0,3
1809,1,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,939,47,1797,0,0,1,0,3
1810,0,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,970,55,40,1,2,4,1,2
1811,1,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,750,58,1143,0,1,2,1,0
1812,1,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,161,52,914,1,0,2,0,3
1813,0,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,685,29,1502,1,0,2,0,3
1814,0,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,660,67,1338,0,1,2,1,0
1815,1,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,503,38,27,1,1,3,1,1
1816,2,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,434,39,763,1,1,3,1,0
1817,0,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,505,70,1331,0,0,1,0,3
